代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-23,0.5936,0.5936,0.5936,0.5936,0.0152,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-24,0.5829,0.5829,0.5829,0.5829,-0.018,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-25,0.5983,0.5983,0.5983,0.5983,0.0264,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-28,0.6024,0.6024,0.6024,0.6024,0.0069,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-29,0.5897,0.5897,0.5897,0.5897,-0.0211,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-30,0.5873,0.5873,0.5873,0.5873,-0.0041,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-10-31,0.587,0.587,0.587,0.587,-0.0005,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-01,0.5903,0.5903,0.5903,0.5903,0.0056,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-04,0.5971,0.5971,0.5971,0.5971,0.0115,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-05,0.6121,0.6121,0.6121,0.6121,0.0251,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-06,0.6162,0.6162,0.6162,0.6162,0.0067,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-07,0.625,0.625,0.625,0.625,0.0143,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-08,0.6257,0.6257,0.6257,0.6257,0.0011,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-11,0.6336,0.6336,0.6336,0.6336,0.0126,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-12,0.6299,0.6299,0.6299,0.6299,-0.0058,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-13,0.6313,0.6313,0.6313,0.6313,0.0022,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-14,0.6158,0.6158,0.6158,0.6158,-0.0246,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-15,0.6068,0.6068,0.6068,0.6068,-0.0146,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-18,0.5991,0.5991,0.5991,0.5991,-0.0127,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-19,0.6116,0.6116,0.6116,0.6116,0.0209,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-20,0.6172,0.6172,0.6172,0.6172,0.0092,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-21,0.6169,0.6169,0.6169,0.6169,-0.0005,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-22,0.5942,0.5942,0.5942,0.5942,-0.0368,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-25,0.5945,0.5945,0.5945,0.5945,0.0005,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-26,0.5892,0.5892,0.5892,0.5892,-0.0089,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-27,0.5985,0.5985,0.5985,0.5985,0.0158,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-28,0.5914,0.5914,0.5914,0.5914,-0.0119,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-11-29,0.5978,0.5978,0.5978,0.5978,0.0108,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-02,0.6032,0.6032,0.6032,0.6032,0.009,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-03,0.6012,0.6012,0.6012,0.6012,-0.0033,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-04,0.5932,0.5932,0.5932,0.5932,-0.0133,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-05,0.5914,0.5914,0.5914,0.5914,-0.003,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-06,0.5997,0.5997,0.5997,0.5997,0.014,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-09,0.6,0.6,0.6,0.6,0.0005,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-10,0.6033,0.6033,0.6033,0.6033,0.0055,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-11,0.6052,0.6052,0.6052,0.6052,0.0031,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-12,0.6099,0.6099,0.6099,0.6099,0.0078,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-13,0.5952,0.5952,0.5952,0.5952,-0.0241,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-16,0.5884,0.5884,0.5884,0.5884,-0.0114,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-17,0.5888,0.5888,0.5888,0.5888,0.0007,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-18,0.589,0.589,0.589,0.589,0.0003,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-19,0.5867,0.5867,0.5867,0.5867,-0.0039,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-20,0.5839,0.5839,0.5839,0.5839,-0.0048,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-23,0.5828,0.5828,0.5828,0.5828,-0.0019,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-24,0.5904,0.5904,0.5904,0.5904,0.013,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-25,0.5836,0.5836,0.5836,0.5836,-0.0115,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-26,0.5852,0.5852,0.5852,0.5852,0.0027,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-27,0.5854,0.5854,0.5854,0.5854,0.0003,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-30,0.5867,0.5867,0.5867,0.5867,0.0022,0.0,0.0
159870.OF,鹏华中证细分化工产业主题ETF,2024-12-31,0.5769,0.5769,0.5769,0.5769,-0.0167,0.0,0.0
