industry,period,S_adjusted,M,return
半导体与信息技术,2024-07-01,28.882351801992066,-0.1368990146877432,0.00913431596429315
半导体与信息技术,2024-07-16,40.034216496928096,-0.0013352543676267,-0.00020571898786236886
半导体与信息技术,2024-08-01,6.763372436076583,-0.3756483966840246,-0.0668724279835392
半导体与信息技术,2024-08-16,-0.7707051659116626,-0.5004997661127336,0.0011025358324148193
半导体与信息技术,2024-09-01,7.387996254133077,-0.4189373035453304,-0.06101321585903052
半导体与信息技术,2024-09-16,0.0987609693732247,-0.0406464005509145,0.310813980764719
半导体与信息技术,2024-10-01,0.4373225103053391,1.3657675931939977,0.014137437365784322
半导体与信息技术,2024-10-16,38.48021716369898,1.5162146053161571,0.10919768485587666
半导体与信息技术,2024-11-01,23.50341920353624,0.4373581564123536,0.022453889334402843
半导体与信息技术,2024-11-16,0.1603564190942255,0.1432226101516743,-0.0020835458955139607
半导体与信息技术,2024-12-01,50.47806430876906,0.971599791869161,0.0011109347722584317
房地产,2024-01-01,1.2834019091297972,0.6948386740090445,-0.036345039209000785
房地产,2024-01-16,-3.884829166756021,0.7982798112789754,-0.04465043872063368
房地产,2024-02-01,22.463203500352694,-0.4118460541937689,-0.007480927338715526
房地产,2024-02-16,8.112008561346983,-0.3499962633132873,0.0498629940862545
房地产,2024-03-01,11.545610719009236,-0.0028500184246469,-0.0014720197627340337
房地产,2024-03-16,22.808607957373788,-0.1959393388107701,-0.03318359658020531
房地产,2024-04-01,-3.070842516316844,-0.772440048607268,-0.08580635491606659
房地产,2024-04-16,1.357531159137359,-0.6415979764853519,0.058611361587016075
房地产,2024-05-01,0.404183629015832,-0.3478091650008805,0.052346290847142374
房地产,2024-05-16,13.006075595073591,-0.4679673088444806,2.220446049250313e-16
房地产,2024-06-01,4.215261541178843,-1.1470118044293554,-0.03532008830022049
房地产,2024-06-16,14.98878464688981,-1.2365088823155233,-0.10358504958047265
房地产,2024-07-01,10.951850524450649,-0.1368990146877432,0.006466984343090898
房地产,2024-07-16,35.282469750135,-0.0013352543676267,0.031112614135949013
房地产,2024-08-01,0.6446199666952377,-0.3756483966840246,-0.01697277795998653
房地产,2024-08-16,-2.11759461129818,-0.5004997661127336,-0.024689298523646208
房地产,2024-09-01,19.393342644410776,-0.4189373035453304,-0.025998460617462915
房地产,2024-09-16,-11.279874101342775,-0.0406464005509145,0.40337167442268873
房地产,2024-10-01,-3.3305490125722805,1.3657675931939977,-0.06425577175749209
房地产,2024-10-16,26.12391150356587,1.5162146053161571,0.09189829704047536
房地产,2024-11-01,18.20300407057345,0.4373581564123536,-0.03220914715516188
房地产,2024-11-16,30.737383918689563,0.1432226101516743,0.021946848277934805
房地产,2024-12-01,26.02555175887278,0.971599791869161,0.008189207358064277
旅游,2024-01-01,32.78917855181123,0.6948386740090445,0.031714285714285806
旅游,2024-01-16,19.323744683312768,0.7982798112789754,-0.08183328717806648
旅游,2024-02-01,11.492271220354922,-0.4118460541937689,0.0416226813451972
旅游,2024-02-16,9.886861687454129,-0.3499962633132873,0.03612191000370202
旅游,2024-03-01,2.95177672219289,-0.0028500184246469,0.028416955113455877
旅游,2024-03-16,18.762097114672912,-0.1959393388107701,-0.02911288107662724
旅游,2024-04-01,8.425326797000663,-0.772440048607268,0.010749646393211076
旅游,2024-04-16,11.01812591290131,-0.6415979764853519,-0.013574027427931568
旅游,2024-05-01,3.546696950580816,-0.3478091650008805,-0.022840119165838835
旅游,2024-05-16,7.669090868735346,-0.4679673088444806,-0.00464576074332157
旅游,2024-06-01,0.9245803449291168,-1.1470118044293554,-0.03602683780630056
旅游,2024-06-16,7.655326418948119,-1.2365088823155233,-0.05371463156301981
旅游,2024-07-01,12.460398526073371,-0.1368990146877432,0.017428845538855597
旅游,2024-07-16,36.172242583612295,-0.0013352543676267,0.015244381581015487
旅游,2024-08-01,-1.0917030998030892,-0.3756483966840246,-0.03312693498451946
旅游,2024-08-16,3.2357437636857567,-0.5004997661127336,-0.01681075888568684
旅游,2024-09-01,7.764408133937707,-0.4189373035453304,-0.056668295065949614
旅游,2024-09-16,11.487042657929736,-0.0406464005509145,0.29086828931469033
旅游,2024-10-01,10.93733699505407,1.3657675931939977,-0.1200855843808506
旅游,2024-10-16,52.57615877275551,1.5162146053161571,0.04756653918708764
旅游,2024-11-01,15.191741307622143,0.4373581564123536,0.025481395685536645
旅游,2024-11-16,34.562098187616364,0.1432226101516743,0.00577482553907549
旅游,2024-12-01,37.32583650219021,0.971599791869161,0.07739335834375494
消费,2024-01-01,15.556783199533342,0.6948386740090445,-0.06233918128654914
消费,2024-01-16,-11.825865129688127,0.7982798112789754,-0.040538854933266255
消费,2024-02-01,5.551115123125783e-15,-0.4118460541937689,0.07332293291731662
消费,2024-02-16,-1.4908797789268449,-0.3499962633132873,0.039836988081741076
消费,2024-03-01,10.253242999811777,-0.0028500184246469,0.03357814158459793
消费,2024-03-16,-0.8506061603461736,-0.1959393388107701,-0.0036908881199537724
消费,2024-04-01,6.1719376760865226,-0.772440048607268,-0.018754341282704257
消费,2024-04-16,10.861992322093252,-0.6415979764853519,0.0369277961302501
消费,2024-05-01,-10.587963291939488,-0.3478091650008805,0.009329844123336262
消费,2024-05-16,10.45429354155867,-0.4679673088444806,-0.02671626648630321
消费,2024-06-01,0.6464720310705782,-1.1470118044293554,-0.04007412555015011
消费,2024-06-16,8.310950139874986,-1.2365088823155233,-0.058638996138996036
消费,2024-07-01,7.653949367667096,-0.1368990146877432,-0.0011535503716997297
消费,2024-07-16,34.15648169741936,-0.0013352543676267,-0.01578339535480544
消费,2024-08-01,-6.726942155930203,-0.3756483966840246,-0.017340286831812213
消费,2024-08-16,-8.702486582998727,-0.5004997661127336,-0.042191853522621225
消费,2024-09-01,-14.870326073962294,-0.4189373035453304,-0.07688045435655888
消费,2024-09-16,-18.711086099560703,-0.0406464005509145,0.3497899159663871
消费,2024-10-01,5.09294981703367,1.3657675931939977,-0.09382990550305714
消费,2024-10-16,25.14014050817352,1.5162146053161571,-0.005551266000649924
消费,2024-11-01,6.471059160246874,0.4373581564123536,0.03208946152911207
消费,2024-11-16,31.538471642937065,0.1432226101516743,-0.030944727880077627
消费,2024-12-01,19.65213064208888,0.971599791869161,0.021857263615506106
电动车新能源,2024-01-01,36.52711760235312,0.6948386740090445,-0.05167351732237202
电动车新能源,2024-01-16,9.215939772041493,0.7982798112789754,-0.13471915081822172
电动车新能源,2024-02-01,28.575098640792454,-0.4118460541937689,0.06787977918626087
电动车新能源,2024-02-16,32.86824707714058,-0.3499962633132873,0.049974840533984155
电动车新能源,2024-03-01,17.071601001385677,-0.0028500184246469,0.03931211042481886
电动车新能源,2024-03-16,20.26126221935125,-0.1959393388107701,-0.0371406099799001
电动车新能源,2024-04-01,24.291201934209703,-0.772440048607268,0.025776002904339013
电动车新能源,2024-04-16,11.019658181650538,-0.6415979764853519,-0.013271987258892115
电动车新能源,2024-05-01,2.02091814507915,-0.3478091650008805,-0.010401721664275332
电动车新能源,2024-05-16,34.88040269683489,-0.4679673088444806,-0.011870242841608425
电动车新能源,2024-06-01,9.033688695328124,-1.1470118044293554,-0.020174232003667858
电动车新能源,2024-06-16,28.97870738694502,-1.2365088823155233,-0.07299953205428178
电动车新能源,2024-07-01,7.523680393708041,-0.1368990146877432,-0.01130742049469946
电动车新能源,2024-07-16,32.68711309487013,-0.0013352543676267,-0.003267640151127793
电动车新能源,2024-08-01,0.5663601182859135,-0.3756483966840246,-0.06280094252638047
电动车新能源,2024-08-16,-9.489621211906892,-0.5004997661127336,0.015741145605596918
电动车新能源,2024-09-01,1.7125638739467322,-0.4189373035453304,-0.020232458028411338
电动车新能源,2024-09-16,-11.572544315189171,-0.0406464005509145,0.34039982425307524
电动车新能源,2024-10-01,-8.444483005671966,1.3657675931939977,-0.06777022043759706
电动车新能源,2024-10-16,38.48021716369898,1.5162146053161571,0.04444935540147443
电动车新能源,2024-11-01,27.581141120293964,0.4373581564123536,0.060431293881645365
电动车新能源,2024-11-16,19.501608629301188,0.1432226101516743,0.03851809144693297
电动车新能源,2024-12-01,33.40275529326461,0.971599791869161,-0.020404959974885784
金融,2024-01-01,28.60853118050224,0.6948386740090445,-0.022973969859837462
金融,2024-01-16,0.8679180768249264,0.7982798112789754,0.05328443533599425
金融,2024-02-01,12.981807950448886,-0.4118460541937689,0.021915002560163988
金融,2024-02-16,-1.7763568394002505e-15,-0.3499962633132873,0.04735634453698645
金融,2024-03-01,16.357564432246612,-0.0028500184246469,-0.010091592245982328
金融,2024-03-16,15.556594113040996,-0.1959393388107701,-0.01045712578428415
金融,2024-04-01,15.952670510301925,-0.772440048607268,-0.00915861513687577
金融,2024-04-16,8.393241100888076,-0.6415979764853519,0.041036058913154205
金融,2024-05-01,-6.8079317374910335,-0.3478091650008805,0.004195531271343755
金融,2024-05-16,14.926324476998012,-0.4679673088444806,0.009327633113097367
金融,2024-06-01,-6.218156434474765,-1.1470118044293554,-0.014054678475163618
金融,2024-06-16,8.616541992775353,-1.2365088823155233,0.0012692833430973938
金融,2024-07-01,0.7653949367667101,-0.1368990146877432,0.03529985372988875
金融,2024-07-16,32.917051261786646,-0.0013352543676267,0.0108316850334369
金融,2024-08-01,-13.202387662843416,-0.3756483966840246,-0.006895266492731422
金融,2024-08-16,1.8651746813702633e-14,-0.5004997661127336,0.0014073935072247412
金融,2024-09-01,-13.327586399087824,-0.4189373035453304,-0.03157500234235866
金融,2024-09-16,-17.18347312248815,-0.0406464005509145,0.23258513931888558
金融,2024-10-01,4.69736658327859,1.3657675931939977,7.84929356361097e-05
金融,2024-10-16,18.203034419350423,1.5162146053161571,-0.011713957011478038
金融,2024-11-01,5.678086736592681,0.4373581564123536,0.014260814450958614
金融,2024-11-16,22.87281348563191,0.1432226101516743,-0.019689645151083512
金融,2024-12-01,16.151401700677336,0.971599791869161,0.01431169447299796
高端装备,2024-01-01,40.20415664784808,0.6948386740090445,-0.043998845931909725
高端装备,2024-01-16,19.228530404006897,0.7982798112789754,-0.08208842613550604
高端装备,2024-02-01,17.629428134823396,-0.4118460541937689,0.07282590826894642
高端装备,2024-02-16,6.919385233713985,-0.3499962633132873,0.03794944502076558
高端装备,2024-03-01,8.309973342517143,-0.0028500184246469,0.0231479426516934
高端装备,2024-03-16,15.22693801674444,-0.1959393388107701,-0.01367911085779383
高端装备,2024-04-01,1.2388585719647471,-0.772440048607268,0.014880092458826821
高端装备,2024-04-16,7.243154416780387,-0.6415979764853519,-0.005836298932383577
高端装备,2024-05-01,3.546696950580817,-0.3478091650008805,0.011168384879725046
高端装备,2024-05-16,21.79578384058097,-0.4679673088444806,-0.015009912206173981
高端装备,2024-06-01,3.752000839216702,-1.1470118044293554,-0.022857964347325788
高端装备,2024-06-16,8.950000000000003,-1.2365088823155233,-0.042371634544651315
高端装备,2024-07-01,19.75815268948868,-0.1368990146877432,-0.025042249193424237
高端装备,2024-07-16,27.09829756694042,-0.0013352543676267,0.028521903561298467
高端装备,2024-08-01,6.004367048916944,-0.3756483966840246,-0.041366630917725855
高端装备,2024-08-16,-8.43238568157484,-0.5004997661127336,-0.0014383890043152547
高端装备,2024-09-01,4.300968533527075,-0.4189373035453304,-0.031049935979513
高端装备,2024-09-16,7.441067229023626,-0.0406464005509145,0.2776676577469446
高端装备,2024-10-01,1.4957119701026895,1.3657675931939977,-0.049515190691661215
高端装备,2024-10-16,38.34193725340312,1.5162146053161571,0.06328537827724778
高端装备,2024-11-01,20.150598459163543,0.4373581564123536,0.002410249904858386
高端装备,2024-11-16,31.259540331261984,0.1432226101516743,0.006094841623511815
高端装备,2024-12-01,36.04967536353119,0.971599791869161,-0.019525267993873996
