period,industry,S_adjusted
2024-11-22,房地产,0.0
2024-11-22,旅游,0.0
2024-11-22,消费,0.0
2024-11-22,电动车新能源,0.0
2024-11-22,金融,0.0
2024-11-22,高端装备,0.0
2024-11-24,传统能源,0.0
2024-11-24,化工,0.0
2024-11-24,医药,0.0
2024-11-24,半导体与信息技术,0.0
2024-11-24,房地产,0.0
2024-11-24,旅游,0.0
2024-11-24,消费,0.0
2024-11-24,电动车新能源,0.0
2024-11-24,金融,0.0
2024-11-24,高端装备,0.0
2024-11-25,传统能源,-7.843387023473979
2024-11-25,化工,-5.228924682315985
2024-11-25,医药,-5.228924682315985
2024-11-25,半导体与信息技术,-5.228924682315984
2024-11-25,房地产,-3.2020493437796986
2024-11-25,旅游,3.202049343779698
2024-11-25,消费,0.0
2024-11-25,电动车新能源,-1.3072311705789974
2024-11-25,金融,3.202049343779698
2024-11-25,高端装备,3.202049343779698
2024-11-27,传统能源,-9.992007221626409e-16
2024-11-27,化工,-8.881784197001252e-16
2024-11-27,医药,4.440892098500626e-16
2024-11-27,半导体与信息技术,-9.992007221626409e-16
2024-11-27,房地产,2.220446049250313e-16
2024-11-27,旅游,-8.881784197001252e-16
2024-11-27,消费,-1.3322676295501878e-15
2024-11-27,电动车新能源,-8.881784197001252e-16
2024-11-27,金融,8.881784197001252e-16
2024-11-27,高端装备,-9.992007221626409e-16
2024-11-28,传统能源,-1.1102230246251565e-16
2024-11-28,化工,0.0
2024-11-28,医药,4.440892098500626e-16
2024-11-28,半导体与信息技术,0.0
2024-11-28,房地产,0.0
2024-11-28,旅游,4.440892098500626e-16
2024-11-28,消费,0.0
2024-11-28,电动车新能源,0.0
2024-11-28,金融,4.440892098500626e-16
2024-11-28,高端装备,4.440892098500626e-16
2024-11-29,传统能源,-9.197186526324234
2024-11-29,化工,6.8551780915353815
2024-11-29,医药,-6.200741891096582
2024-11-29,半导体与信息技术,6.8551780915353815
2024-11-29,房地产,3.4762097585897003
2024-11-29,旅游,-9.197186526324236
2024-11-29,消费,-9.197186526324236
2024-11-29,电动车新能源,14.542028744298369
2024-11-29,金融,1.7763568394002505e-15
2024-11-29,高端装备,6.8551780915353815
2024-11-30,传统能源,3.988735864043073
2024-11-30,化工,8.425149165536382
2024-11-30,医药,5.740771476278879
2024-11-30,半导体与信息技术,1.503900810246082
2024-11-30,房地产,15.30872393674367
2024-11-30,旅游,15.446106803483367
2024-11-30,消费,24.845990957630704
2024-11-30,电动车新能源,14.061960846807345
2024-11-30,金融,14.735158435444362
2024-11-30,高端装备,12.637723748304577
2024-12-01,传统能源,0.0
2024-12-01,化工,0.0
2024-12-01,医药,0.0
2024-12-01,半导体与信息技术,0.0
2024-12-01,房地产,0.0
2024-12-01,旅游,0.0
2024-12-01,消费,0.0
2024-12-01,电动车新能源,0.0
2024-12-01,金融,0.0
2024-12-01,高端装备,0.0
2024-12-02,传统能源,0.0
2024-12-02,化工,0.0
2024-12-02,医药,0.0
2024-12-02,半导体与信息技术,0.0
2024-12-02,房地产,0.0
2024-12-02,旅游,0.0
2024-12-02,消费,-4.440892098500626e-16
2024-12-02,电动车新能源,0.0
2024-12-02,金融,0.0
2024-12-02,高端装备,0.0
2024-12-03,传统能源,4.440892098500626e-16
2024-12-03,化工,-1.1102230246251565e-16
2024-12-03,医药,0.0
2024-12-03,半导体与信息技术,-4.440892098500626e-16
2024-12-03,房地产,0.0
2024-12-03,旅游,-4.440892098500626e-16
2024-12-03,消费,4.440892098500626e-16
2024-12-03,电动车新能源,0.0
2024-12-03,金融,0.0
2024-12-03,高端装备,0.0
2024-12-04,传统能源,0.0
2024-12-04,化工,2.220446049250313e-16
2024-12-04,医药,0.0
2024-12-04,半导体与信息技术,2.220446049250313e-16
2024-12-04,房地产,2.220446049250313e-16
2024-12-04,旅游,2.220446049250313e-16
2024-12-04,消费,0.0
2024-12-04,电动车新能源,2.220446049250313e-16
2024-12-04,金融,2.220446049250313e-16
2024-12-04,高端装备,2.220446049250313e-16
2024-12-05,传统能源,0.0
2024-12-05,化工,0.0
2024-12-05,医药,1.6653345369377348e-16
2024-12-05,半导体与信息技术,0.0
2024-12-05,房地产,0.0
2024-12-05,旅游,0.0
2024-12-05,消费,0.0
2024-12-05,电动车新能源,0.0
2024-12-05,金融,0.0
2024-12-05,高端装备,0.0
2024-12-06,传统能源,0.0
2024-12-06,化工,8.152434518070573
2024-12-06,医药,8.319168227653531
2024-12-06,半导体与信息技术,3.396286207020839
2024-12-06,房地产,7.92466781638196
2024-12-06,旅游,5.5461121517690195
2024-12-06,消费,-1.3865280379422562
2024-12-06,电动车新能源,-3.39628620702084
2024-12-06,金融,-3.3962862070208395
2024-12-06,高端装备,8.152434518070573
2024-12-09,传统能源,-6.765564066865169
2024-12-09,化工,3.1443500350401727
2024-12-09,医药,-5.740771476278876
2024-12-09,半导体与信息技术,10.481166783467245
2024-12-09,房地产,10.481166783467245
2024-12-09,旅游,4.192466713386898
2024-12-09,消费,2.7062256267460696
2024-12-09,电动车新能源,10.481166783467245
2024-12-09,金融,2.7062256267460696
2024-12-09,高端装备,7.654361968371834
2024-12-10,传统能源,-17.66683433142785
2024-12-10,化工,19.01718019876485
2024-12-10,医药,21.03317164522184
2024-12-10,半导体与信息技术,21.133672686310856
2024-12-10,房地产,15.801697004919884
2024-12-10,旅游,20.075575063352325
2024-12-10,消费,16.28801645382273
2024-12-10,电动车新能源,24.78142785770559
2024-12-10,金融,12.694932625477438
2024-12-10,高端装备,14.018492548535068
2024-12-11,传统能源,0.0
2024-12-11,化工,0.0
2024-12-11,医药,0.0
2024-12-11,半导体与信息技术,0.0
2024-12-11,房地产,0.0
2024-12-11,旅游,0.0
2024-12-11,消费,0.0
2024-12-11,电动车新能源,0.0
2024-12-11,金融,0.0
2024-12-11,高端装备,0.0
2024-12-12,传统能源,0.0
2024-12-12,化工,-5.8461155194425185
2024-12-12,医药,-7.307644399303149
2024-12-12,半导体与信息技术,-2.310880063237091
2024-12-12,房地产,-5.548377257908697
2024-12-12,旅游,1.4615288798606285
2024-12-12,消费,0.0
2024-12-12,电动车新能源,-2.310880063237091
2024-12-12,金融,0.0
2024-12-12,高端装备,-3.268077926447491
2024-12-13,传统能源,-2.220446049250313e-16
2024-12-13,化工,2.220446049250313e-16
2024-12-13,医药,2.220446049250313e-16
2024-12-13,半导体与信息技术,2.220446049250313e-16
2024-12-13,房地产,2.220446049250313e-16
2024-12-13,旅游,2.220446049250313e-16
2024-12-13,消费,2.220446049250313e-16
2024-12-13,电动车新能源,2.220446049250313e-16
2024-12-13,金融,2.220446049250313e-16
2024-12-13,高端装备,2.220446049250313e-16
2024-12-15,传统能源,-4.1338279273977205
2024-12-15,化工,0.0
2024-12-15,医药,2.0669139636988607
2024-12-15,半导体与信息技术,4.1338279273977205
2024-12-15,房地产,0.0
2024-12-15,旅游,0.0
2024-12-15,消费,4.1338279273977205
2024-12-15,电动车新能源,2.066913963698861
2024-12-15,金融,0.0
2024-12-15,高端装备,0.0
2024-12-16,传统能源,0.0
2024-12-16,化工,6.200741891096581
2024-12-16,医药,0.0
2024-12-16,半导体与信息技术,6.200741891096581
2024-12-16,房地产,6.200741891096581
2024-12-16,旅游,3.58
2024-12-16,消费,3.58
2024-12-16,电动车新能源,6.200741891096581
2024-12-16,金融,3.58
2024-12-16,高端装备,6.200741891096581
2024-12-17,传统能源,0.0
2024-12-17,化工,0.0
2024-12-17,医药,0.0
2024-12-17,半导体与信息技术,0.0
2024-12-17,房地产,0.0
2024-12-17,旅游,0.0
2024-12-17,消费,0.0
2024-12-17,电动车新能源,0.0
2024-12-17,金融,0.0
2024-12-17,高端装备,0.0
2024-12-18,传统能源,0.0
2024-12-18,化工,0.0
2024-12-18,医药,0.0
2024-12-18,半导体与信息技术,0.0
2024-12-18,房地产,0.0
2024-12-18,旅游,0.0
2024-12-18,消费,0.0
2024-12-18,电动车新能源,0.0
2024-12-18,金融,0.0
2024-12-18,高端装备,0.0
2024-12-19,传统能源,-2.220446049250313e-16
2024-12-19,化工,0.0
2024-12-19,医药,0.0
2024-12-19,半导体与信息技术,0.0
2024-12-19,房地产,0.0
2024-12-19,旅游,0.0
2024-12-19,消费,0.0
2024-12-19,电动车新能源,0.0
2024-12-19,金融,0.0
2024-12-19,高端装备,0.0
2024-12-20,传统能源,-2.2641908046805623
2024-12-20,化工,2.7062256267460656
2024-12-20,医药,4.528381609361116
2024-12-20,半导体与信息技术,2.7062256267460656
2024-12-20,房地产,4.528381609361116
2024-12-20,旅游,7.160000000000003
2024-12-20,消费,2.7062256267460656
2024-12-20,电动车新能源,-2.2641908046805623
2024-12-20,金融,2.7062256267460656
2024-12-20,高端装备,2.7062256267460656
2024-12-22,传统能源,0.0
2024-12-22,化工,0.0
2024-12-22,医药,0.0
2024-12-22,半导体与信息技术,0.0
2024-12-22,房地产,0.0
2024-12-22,旅游,0.0
2024-12-22,消费,0.0
2024-12-22,电动车新能源,0.0
2024-12-22,金融,0.0
2024-12-22,高端装备,0.0
2024-12-23,传统能源,-2.53144227664784
2024-12-23,化工,2.53144227664784
2024-12-23,医药,0.0
2024-12-23,半导体与信息技术,0.0
2024-12-23,房地产,2.53144227664784
2024-12-23,旅游,2.53144227664784
2024-12-23,消费,2.53144227664784
2024-12-23,电动车新能源,0.0
2024-12-23,金融,0.0
2024-12-23,高端装备,2.53144227664784
2024-12-24,传统能源,0.0
2024-12-24,化工,0.0
2024-12-24,医药,0.0
2024-12-24,半导体与信息技术,0.0
2024-12-24,房地产,0.0
2024-12-24,旅游,0.0
2024-12-24,消费,0.0
2024-12-24,电动车新能源,0.0
2024-12-24,金融,0.0
2024-12-24,高端装备,0.0
2024-12-25,传统能源,0.0
2024-12-25,化工,0.0
2024-12-25,医药,0.0
2024-12-25,半导体与信息技术,0.0
2024-12-25,房地产,0.0
2024-12-25,旅游,0.0
2024-12-25,消费,0.0
2024-12-25,电动车新能源,0.0
2024-12-25,金融,0.0
2024-12-25,高端装备,0.0
2024-12-26,传统能源,1.3531128133730328
2024-12-26,化工,3.827180984185917
2024-12-26,医药,-2.870385738139438
2024-12-26,半导体与信息技术,2.870385738139439
2024-12-26,房地产,-2.0962333566934492
2024-12-26,旅游,-2.870385738139438
2024-12-26,消费,0.0
2024-12-26,电动车新能源,8.118676880238203
2024-12-26,金融,2.096233356693449
2024-12-26,高端装备,2.870385738139439
2024-12-27,传统能源,0.0
2024-12-27,化工,0.0
2024-12-27,医药,0.0
2024-12-27,半导体与信息技术,0.0
2024-12-27,房地产,0.0
2024-12-27,旅游,0.0
2024-12-27,消费,0.0
2024-12-27,电动车新能源,0.0
2024-12-27,金融,0.0
2024-12-27,高端装备,0.0
2024-12-28,传统能源,0.0
2024-12-28,化工,0.0
2024-12-28,医药,0.0
2024-12-28,半导体与信息技术,0.0
2024-12-28,房地产,0.0
2024-12-28,旅游,0.0
2024-12-28,消费,0.0
2024-12-28,电动车新能源,0.0
2024-12-28,金融,0.0
2024-12-28,高端装备,0.0
2024-12-30,传统能源,9.05113315356902
2024-12-30,化工,10.96621079593034
2024-12-30,医药,11.263632368885899
2024-12-30,半导体与信息技术,6.967565550245633
2024-12-30,房地产,6.967565550245634
2024-12-30,旅游,5.032777936184022
2024-12-30,消费,5.608782074892587
2024-12-30,电动车新能源,7.555874295118755
2024-12-30,金融,3.2253561164501034
2024-12-30,高端装备,8.10157410817818
2024-12-31,传统能源,1.1102230246251565e-16
2024-12-31,化工,-9.992007221626409e-16
2024-12-31,医药,-8.881784197001252e-16
2024-12-31,半导体与信息技术,-4.440892098500626e-16
2024-12-31,房地产,-6.661338147750939e-16
2024-12-31,旅游,-8.881784197001252e-16
2024-12-31,消费,-1.1102230246251565e-15
2024-12-31,电动车新能源,0.0
2024-12-31,金融,-1.3322676295501878e-15
2024-12-31,高端装备,8.881784197001252e-16
