industry,period,S_adjusted,M,return
电动车新能源,2024-05-09,0.0,-0.3416400929329956,0.029097019545414327
金融,2024-05-09,0.0,-0.3416400929329956,0.003019970774476466
高端装备,2024-05-09,0.0,-0.3416400929329956,0.030431705590941105
传统能源,2024-05-10,8.395844210083938,-0.3426361375206185,0.002200586823152717
化工,2024-05-10,-1.7381048792948528,-0.3426361375206185,-0.004241948153966835
医药,2024-05-10,2.664535259100376e-15,-0.3426361375206185,-0.005891805034815345
半导体与信息技术,2024-05-10,1.7763568394002505e-15,-0.3426361375206185,-0.014769230769230757
房地产,2024-05-10,1.9789194582453888,-0.3426361375206185,0.03454377596553315
旅游,2024-05-10,5.214314637884554,-0.3426361375206185,0.004589787722317773
消费,2024-05-10,-3.4275890457676903,-0.3426361375206185,-0.0021036315323295085
电动车新能源,2024-05-10,-1.7381048792948528,-0.3426361375206185,-0.016844276383637058
金融,2024-05-10,-1.7381048792948528,-0.3426361375206185,0.011266511266511126
高端装备,2024-05-10,1.7381048792948497,-0.3426361375206185,-0.009340659340659418
传统能源,2024-05-11,0.0,,0.0
化工,2024-05-11,0.0,,0.0
医药,2024-05-11,4.440892098500626e-16,,0.0
半导体与信息技术,2024-05-11,0.0,,0.0
房地产,2024-05-11,2.220446049250313e-16,,0.0
旅游,2024-05-11,4.440892098500626e-16,,0.0
消费,2024-05-11,-6.661338147750939e-16,,0.0
电动车新能源,2024-05-11,0.0,,0.0
金融,2024-05-11,2.220446049250313e-16,,0.0
高端装备,2024-05-11,0.0,,0.0
传统能源,2024-05-12,0.0,,0.0
化工,2024-05-12,0.0,,0.0
医药,2024-05-12,0.0,,0.0
半导体与信息技术,2024-05-12,0.0,,0.0
房地产,2024-05-12,0.0,,0.0
旅游,2024-05-12,0.0,,0.0
消费,2024-05-12,0.0,,0.0
电动车新能源,2024-05-12,0.0,,0.0
金融,2024-05-12,0.0,,0.0
高端装备,2024-05-12,0.0,,0.0
传统能源,2024-05-13,5.551115123125783e-17,-0.3614793479058521,-0.008583405416195289
化工,2024-05-13,0.0,-0.3614793479058521,-0.005995582202587557
医药,2024-05-13,0.0,-0.3614793479058521,0.0013469827586207739
半导体与信息技术,2024-05-13,0.0,-0.3614793479058521,-0.005621486570893119
房地产,2024-05-13,0.0,-0.3614793479058521,-0.01204729679482408
旅游,2024-05-13,0.0,-0.3614793479058521,-0.012278697886921819
消费,2024-05-13,0.0,-0.3614793479058521,-0.008210362809275451
电动车新能源,2024-05-13,0.0,-0.3614793479058521,-0.021503496503496478
金融,2024-05-13,-4.440892098500626e-16,-0.3614793479058521,0.002689204763734354
高端装备,2024-05-13,0.0,-0.3614793479058521,-0.0024958402662228485
传统能源,2024-05-14,-4.440892098500626e-16,-0.358952259235103,-0.01060402684563766
化工,2024-05-14,0.0,-0.358952259235103,-0.0068253968253967345
医药,2024-05-14,4.718447854656915e-16,-0.358952259235103,0.011299435028248705
半导体与信息技术,2024-05-14,4.440892098500626e-16,-0.358952259235103,0.0010469011725293687
房地产,2024-05-14,4.440892098500626e-16,-0.358952259235103,0.004064734663153935
旅游,2024-05-14,4.440892098500626e-16,-0.358952259235103,0.0015900549291703037
消费,2024-05-14,2.220446049250313e-16,-0.358952259235103,0.000783085356303781
电动车新能源,2024-05-14,4.440892098500626e-16,-0.358952259235103,-0.0030373414329103454
金融,2024-05-14,-2.220446049250313e-16,-0.358952259235103,-0.004789272030651492
高端装备,2024-05-14,6.661338147750939e-16,-0.358952259235103,-0.008062274117320078
传统能源,2024-05-15,-2.220446049250313e-16,-0.3574560824800509,-0.0004748338081670411
化工,2024-05-15,0.0,-0.3574560824800509,-0.004794630014383849
医药,2024-05-15,2.220446049250313e-16,-0.3574560824800509,-0.014897579143389184
半导体与信息技术,2024-05-15,0.0,-0.3574560824800509,-0.011085546956703718
房地产,2024-05-15,2.220446049250313e-16,-0.3574560824800509,0.018817002773821034
旅游,2024-05-15,0.0,-0.3574560824800509,-0.00591715976331364
消费,2024-05-15,0.0,-0.3574560824800509,-0.008383635144198487
电动车新能源,2024-05-15,2.220446049250313e-16,-0.3574560824800509,-0.011111111111111294
金融,2024-05-15,0.0,-0.3574560824800509,-0.009432146294513943
高端装备,2024-05-15,2.220446049250313e-16,-0.3574560824800509,-0.010369955156950605
传统能源,2024-05-16,0.0,-0.4332255713330989,-0.0067865626060400475
化工,2024-05-16,0.0,-0.4332255713330989,-0.003372410470531495
医药,2024-05-16,0.0,-0.4332255713330989,-0.0013502565487442109
半导体与信息技术,2024-05-16,0.0,-0.4332255713330989,0.005076142131979822
房地产,2024-05-16,0.0,-0.4332255713330989,0.03428991905813095
旅游,2024-05-16,0.0,-0.4332255713330989,0.007113821138211351
消费,2024-05-16,0.0,-0.4332255713330989,0.003381805884342226
电动车新能源,2024-05-16,0.0,-0.4332255713330989,-0.004893077201884588
金融,2024-05-16,0.0,-0.4332255713330989,0.01525456665371161
高端装备,2024-05-16,0.0,-0.4332255713330989,-0.004531294250920581
传统能源,2024-05-17,8.005123359449248,-0.4520527063832624,0.006422958660744937
化工,2024-05-17,4.51549856303014,-0.4520527063832624,0.014502094747019134
医药,2024-05-17,-0.6034088769046015,-0.4520527063832624,-0.0027041644131963194
半导体与信息技术,2024-05-17,-2.0902696650736887,-0.4520527063832624,0.011994949494949392
房地产,2024-05-17,2.5802848931600817,-0.4520527063832624,0.07391861126920896
旅游,2024-05-17,2.5802848931600817,-0.4520527063832624,0.022343952717313043
消费,2024-05-17,1.5098333808552065,-0.4520527063832624,0.013369284350073007
电动车新能源,2024-05-17,-1.6090903384122717,-0.4520527063832624,0.018849025678382647
金融,2024-05-17,1.5098333808552062,-0.4520527063832624,0.01914058761603976
高端装备,2024-05-17,4.51549856303014,-0.4520527063832624,0.006258890469416967
传统能源,2024-05-18,0.0,,0.0
化工,2024-05-18,0.0,,0.0
医药,2024-05-18,0.0,,0.0
半导体与信息技术,2024-05-18,0.0,,0.0
房地产,2024-05-18,0.0,,0.0
旅游,2024-05-18,0.0,,0.0
消费,2024-05-18,0.0,,0.0
电动车新能源,2024-05-18,0.0,,0.0
金融,2024-05-18,0.0,,0.0
高端装备,2024-05-18,0.0,,0.0
传统能源,2024-05-20,14.55579309072508,-0.4937694125667426,0.02763256161314409
化工,2024-05-20,8.591661250690922,-0.4937694125667426,0.002382465057179095
医药,2024-05-20,23.989665115171093,-0.4937694125667426,-0.0024403470715835818
